ID2,FieldName,Latitude,Longitude,Elevation,AnalyticalHillshade,ConvergenceIndex,TotalCatchmentArea,TopographicWetnessIndex,LengthSlopeFactor,ChannelNetworkBaseLevel,ChannelNetworkDistance,ValleyDepth,RelativeSlopePosition,Slope,Aspect,TRASP,ProfileCurvature,PlanCurvature,TangentialCurvature,AnnualGlobalSolarRadiation
424,CookEast,46.783569001019764,-117.08109699999925,784.61569,0.747404,-24.996487,1827.208862,9.079645,0.487148,780.613037,4.002625,28.831604,0.121904,2.384538,338.599609,0.188063,-3.6e-05,-0.005589,-0.000233,1691.423706
425,CookEast,46.78342500102128,-117.08067900000205,785.60186,0.731588,-0.157111,1231.151856,7.06534,0.585022,780.595215,5.006653,27.846558,0.152395,3.525255,343.120636,0.158232,-0.004488,-0.01049,-0.000645,1667.794556
426,CookWest,46.77976608466645,-117.08958186183835,780.55859,0.9665040000000001,5.654131,234.525375,3.798865,2.2354220000000002,774.560181,5.998412999999999,13.507323999999999,0.30751999999999996,13.386173999999999,91.994141,0.265219075,0.0056560000000000004,0.035907,0.008313,1703.329834
427,CookWest,46.77972493808769,-117.08933656521867,775.14771,0.9425389999999999,4.143743,395.52142299999997,4.751666999999999,2.107197,774.111145,1.03656,18.861145,0.05209400000000001,11.316509,94.572327,0.28531431,-0.013475999999999998,5.3e-05,1e-05,1720.976685
428,CookWest,46.779794605731055,-117.08899784345157,773.77847,0.795158,1.8932200000000001,68590.73438,13.120214,0.15647,773.778442,0.0,20.174927,0.0,0.652406,166.180374,0.86076155,-0.000366,-0.101578,-0.001157,1744.5018309999998
429,CookWest,46.780026231560804,-117.0901278993641,784.9564799999999,0.786151,4.955687999999999,241.12567099999998,3.9902330000000004,2.652498,776.221313,8.735168,9.450562,0.48033100000000006,14.640999999999998,37.791183000000004,0.004615643,0.005118999999999999,0.008573,0.002167,1467.174561
430,CookWest,46.779974235586764,-117.08964536318345,781.49876,0.865334,4.406269,243.325684,4.041812999999999,2.523041,775.325806,6.172974,12.710693,0.326895,14.056519,57.628639,0.057014054,0.000367,0.025841000000000003,0.0062759999999999995,1548.044189
431,CookWest,46.77999300540224,-117.08931570495196,775.1724,0.8890389999999999,0.36191599999999996,448.249329,5.179165,1.475188,774.521118,0.651306,18.930664,0.033261,8.413308,87.084068,0.22829605100000003,-0.010771,-0.0044399999999999995,-0.00065,1708.152222
432,CookWest,46.78006969751055,-117.08880590182554,773.9401799999999,0.783958,-17.333029,22266.06641,12.829718,0.158368,773.942261,0.0,20.075134,0.0,0.683682,232.26292400000003,0.962727535,-0.0019010000000000001,-0.209171,-0.002496,1742.023682
433,CookWest,46.78027284176725,-117.09087781286382,788.58245,0.84726,1.5843200000000002,324.874298,4.168036,3.255472,777.463501,11.118958000000001,6.493591,0.631309,16.417372,49.660393,0.029148327999999998,-0.004292,-0.003993,-0.0011279999999999999,1474.490845
434,CookWest,46.78024017549433,-117.09039373106764,783.32125,0.776456,1.873241,461.70278899999994,4.778514,2.547923,776.879822,6.441406,11.38678,0.36130500000000004,12.811976,36.232742,0.002955458,-0.007546,-0.011303,-0.002507,1498.210693
435,CookWest,46.78017680058009,-117.0900037847052,779.68145,0.798962,1.483615,555.43042,5.616518,1.6317620000000002,776.551941,3.129517,14.862122,0.17394300000000001,8.489032,46.049049,0.01948731,-0.0064340000000000005,-0.011267000000000001,-0.001663,1604.149414
436,CookWest,46.780212519952336,-117.08967970948416,777.68065,0.809859,0.5491020000000001,684.4974980000001,5.860325,1.15478,776.247742,1.432922,16.755249,0.078783,6.520043,54.269073,0.044187365,-0.0036049999999999997,-0.015432,-0.0017519999999999999,1650.5448
437,CookWest,46.78032944324004,-117.08930438908278,776.4393200000001,0.882014,-11.741327,219.93530299999998,4.4017290000000004,0.951749,775.803223,0.636108,17.91687,0.034286000000000004,6.963161,174.344604,0.90626878,-0.0029230000000000003,0.043013,0.005215,1854.3959960000002
438,CookWest,46.78013873456952,-117.0888032039766,774.08734,0.793746,-9.577301,7525.638672,10.862983999999999,0.179874,774.087341,0.0,19.975586,0.0,0.9732049999999999,195.693817,0.9844945359999999,4.7e-05,-0.09711399999999999,-0.0016489999999999999,1751.8220210000002
439,CookWest,46.7803311119589,-117.0883788526054,774.78549,0.763832,-5.694889,1429.927002,8.48165,0.19576,774.785461,0.0,19.262878,0.0,1.406261,286.824646,0.61396603,-0.0015220000000000001,-0.050711,-0.001245,1726.183716
440,CookWest,46.78048072964643,-117.09126236564285,790.37636,0.8413709999999999,-3.13387,369.43701200000004,4.624562999999999,3.117069,778.061279,12.315063,5.309998,0.698725,14.986598,50.212925,0.030792447,-0.0016420000000000002,-0.026910000000000003,-0.006959,1502.941894
441,CookWest,46.780450000831785,-117.09093849817502,785.50541,0.789041,-3.340389,474.09039299999995,5.120025,1.7265830000000002,777.804749,7.700684,9.947510000000001,0.43634399999999995,9.422985,41.55365,0.010131203,-0.0060880000000000005,0.005807,0.000951,1576.731201
442,CookWest,46.78050091034693,-117.09066534438932,783.5677599999999,0.825845,-4.370391000000001,431.96905499999997,5.142824,1.108034,777.629395,5.938354,11.722595,0.336242,6.980817999999999,61.16539399999999,0.072161507,0.000779,0.041014,0.004985,1657.762817
443,CookWest,46.78046369533322,-117.09018534103733,779.71249,0.8422299999999999,-7.631547,1020.070007,6.201617,1.346649,777.364319,2.348145,15.330872,0.132821,6.903213,70.194252,0.11806961099999999,-0.0016769999999999999,0.001996,0.00023999999999999998,1678.0301510000002
444,CookWest,46.7804004592937,-117.08990531994232,778.31981,0.798821,-5.8613040000000005,1165.091309,6.576863,1.012892,776.964966,1.354858,16.441895000000002,0.07612999999999999,5.427844,50.476929,0.031593435,-0.002491,-0.010107,-0.000956,1660.432251
445,CookWest,46.78038642209527,-117.08937869518323,777.46303,0.834723,-11.650447999999999,195.164795,4.529733,0.9901,776.347961,1.115051,17.031738,0.061446,7.0282,204.42181399999998,0.99763224,-0.001181,0.044209,0.005409000000000001,1843.981812
446,CookWest,46.78056285921472,-117.08893474803837,777.45186,0.926226,3.165736,717.7998660000001,5.659187999999999,1.602028,776.473755,0.978088,16.953125,0.054547000000000005,8.337389,150.55143700000002,0.754155841,-0.00124,-0.026479000000000003,-0.0038399999999999997,1856.407959
447,CookWest,46.78044697667358,-117.08842381056769,775.04703,0.811196,-1.60175,1071.989502,7.335832000000001,0.334867,775.047058,0.0,19.09729,0.0,2.3436529999999998,186.79866,0.9595630629999999,-0.0029289999999999997,-0.017924000000000002,-0.000733,1777.628418
448,CookWest,46.780517892279455,-117.08816861245361,775.2374900000001,0.789682,-1.314287,1473.275513,8.534325,0.161022,775.237488,0.0,18.831055,0.0,1.226017,214.045364,0.9987542540000001,-0.00058,-0.067311,-0.00144,1753.569824
449,CookWest,46.78088847997556,-117.09155908430523,793.097,0.956615,-2.2858509999999996,318.53918500000003,4.577868,1.9129720000000001,778.706543,14.390442000000002,3.9880370000000003,0.7830050000000001,10.855162,107.53923,0.39211445,0.0033079999999999997,-0.009670999999999999,-0.0018210000000000001,1770.797119
450,CookWest,46.780754359443556,-117.09120217287463,788.54245,0.9415040000000001,-5.199444000000001,631.923218,5.2739,2.16377,778.493713,10.048767,7.984619,0.557231,10.739088,98.66976899999999,0.31812861600000003,-0.003101,-0.0178,-0.003317,1739.252686
451,CookWest,46.78080532370713,-117.09087471869601,784.24506,0.9069280000000001,-3.8921949999999996,824.580017,5.814919000000001,1.611724,778.51123,5.7338260000000005,12.151978,0.32058000000000003,8.198483,101.118385,0.338193089,-0.000767,0.006034,0.00086,1749.053345
452,CookWest,46.780851473891396,-117.09040303090963,779.7610599999999,0.843133,-4.666996,6518.585938,9.480866,0.872626,778.3076169999999,1.45343,16.069824,0.08294299999999999,3.334651,142.471939,0.691115455,-0.001955,-0.18134,-0.010548,1780.764893
453,CookWest,46.780725046445305,-117.09027968183761,778.97971,0.8300280000000001,-5.008229,9391.883789,10.051637,0.719121,778.022583,0.957153,16.546387,0.054683,2.716138,155.14978,0.787857932,-0.004129,-0.22566,-0.010694,1777.809204
454,CookWest,46.78079839627852,-117.08955795107732,778.0943900000001,0.747033,-1.1448690000000001,11222.44727,9.300963000000001,1.245303,777.683899,0.41046099999999996,16.876526000000002,0.023744,4.330739,257.413544,0.8383509729999999,-0.008556,-0.026677999999999997,-0.002015,1747.284302
455,CookWest,46.7807841624851,-117.08926187467154,780.48596,0.747681,-0.337973,180.697113,4.677156,0.552124,777.542236,2.943726,14.297179999999999,0.170741,4.664855,254.710831,0.855333247,0.005462,0.036777,0.002991,1752.9503170000003
456,CookWest,46.78066060744923,-117.08883195105479,778.4177900000001,0.9309209999999999,1.424489,594.5169070000001,5.3243339999999995,1.8576,776.874634,1.543152,15.992798,0.08799900000000001,9.629027,167.232239,0.8670560270000001,-0.0015199999999999999,-0.009687999999999999,-0.00162,1891.113525
457,CookWest,46.78077479725396,-117.088535247918,779.78015,0.9684,1.006213,426.932434,4.740018,2.387698,777.149719,2.630432,14.574767999999999,0.152886,12.32767,169.656204,0.881086855,-0.000368,0.008881,0.0018960000000000001,1928.625977
458,CookWest,46.78074025711904,-117.08816431623208,777.8932,0.947574,1.122223,654.606445,5.37951,1.9945669999999998,776.9161379999999,0.977051,16.317505,0.056495000000000004,10.025159,158.76328999999998,0.8130521759999999,-0.002801,0.006905,0.001202,1888.5559079999998
459,CookWest,46.78085275454868,-117.0878294087038,778.07884,0.9547690000000001,0.6668149999999999,575.584351,5.2415970000000005,1.966732,777.1601559999999,0.918701,16.101868,0.053975999999999996,10.116589,152.710999,0.770200927,-0.0044659999999999995,0.008112000000000001,0.001425,1881.473144
460,CookWest,46.78116400809948,-117.09154548986113,795.38848,0.9539030000000001,1.385442,264.371552,3.913935,2.302963,779.179504,16.208984,3.286377,0.8314280000000001,13.447354999999998,86.61898000000001,0.224897922,0.003034,0.021047999999999997,0.004895,1680.213257
461,CookWest,46.78100021147533,-117.09122460705667,790.15216,0.970709,1.202144,409.643829,4.707705000000001,2.34166,778.920654,11.231506,7.342467999999999,0.60469,12.220213000000001,102.59706899999999,0.35045519700000005,-0.002659,0.009648,0.002042,1752.014282
462,CookWest,46.78114940832261,-117.09098240185413,786.4893400000001,0.920861,0.10939700000000001,483.1345519999999,4.7802430000000005,1.8719130000000002,779.03656,7.4527589999999995,10.928528,0.405454,10.411593,89.98129300000001,0.249858635,-0.001791,0.014396,0.002602,1710.101318
463,CookWest,46.78095345389635,-117.09035335573905,780.43803,0.832724,-3.724496,3084.6455079999996,8.540528,0.963512,778.525757,1.9122919999999999,15.583557,0.1093,4.0388839999999995,184.284409,0.950479492,-0.000942,-0.061751,-0.0043490000000000004,1806.1940920000002
464,CookWest,46.78106178046332,-117.09026659543795,781.49785,0.817979,-1.7527560000000002,180.204391,4.769226000000001,0.35288,778.707214,2.790649,14.555237,0.160882,3.418051,193.30275,0.978918143,0.0045899999999999995,0.049523000000000005,0.0029530000000000003,1794.435059
465,CookWest,46.78109821489115,-117.08990523588551,780.7084,0.8301139999999999,-12.059527000000001,204.778213,4.769191999999999,0.781906,778.869568,1.8388060000000002,15.192993,0.10796300000000002,5.813308,68.60511,0.109267586,0.003018,0.041027999999999995,0.004156,1685.795898
466,CookWest,46.78116531485764,-117.08940667199646,781.05666,0.774302,-0.294501,657.524963,5.984274,0.927579,778.9863889999999,2.070251,14.362732000000001,0.12598099999999998,5.539604,234.36198399999998,0.9554787779999999,0.00082,0.027369,0.0026420000000000003,1788.3221440000002
467,CookWest,46.78101042289055,-117.08886347980896,784.90145,0.790536,7.8364020000000005,235.33660899999998,4.326286,1.2816040000000002,778.350159,6.55127,9.874023,0.398853,8.583359,227.32403599999998,0.9773179820000001,0.000164,0.06279900000000001,0.009373000000000001,1828.6235350000002
468,CookWest,46.780915885757814,-117.08864300958949,784.38242,0.9363040000000001,4.408939,265.799652,4.0708779999999996,1.9107759999999998,777.990723,6.391724,10.159424000000001,0.38618,11.611653,180.437225,0.93490783,0.002205,0.025876999999999997,0.005208,1923.5483399999998
469,CookWest,46.78109678985049,-117.0881489928236,785.26785,0.964363,5.295883,376.769775,4.774824,1.907419,778.2382200000001,7.029602000000001,9.151611,0.43443000000000004,10.551383,149.76045200000002,0.748187437,0.001843,0.005089,0.000932,1882.2910160000001
470,CookWest,46.78106396007392,-117.087714370891,780.20218,0.976883,6.020605000000001,326.549805,4.397511,1.891259,777.773865,2.428345,14.034851000000002,0.147501,11.036545,128.229614,0.5715702460000001,-0.0008759999999999999,0.033852999999999994,0.006481000000000001,1836.245361
471,CookWest,46.781144197288356,-117.08744431983776,777.8263900000001,0.879806,2.858022,475.53125,5.58582,0.956731,777.5656740000001,0.26074200000000003,16.390015,0.015659,5.964507,108.888275,0.403638613,-0.009039,-0.00025699999999999996,-2.7000000000000002e-05,1762.549927
472,CookWest,46.78135717381931,-117.09179372573065,799.1125099999999,0.902488,1.485642,300.405151,4.622425,1.660512,779.351929,19.760559,1.14093,0.945414,9.813028,84.775116,0.21160642300000002,0.009989,0.000244,4.2e-05,1696.778564
473,CookWest,46.78133272357685,-117.09114922207914,787.8129799999999,0.9062030000000001,0.45049399999999995,799.593567,5.486509,2.333606,779.326904,8.486084,10.490723,0.44718199999999997,10.980025,80.08889,0.17920081100000002,-0.004452,-0.008471,-0.0016129999999999999,1671.1994630000002
474,CookWest,46.78122174580975,-117.09093498457925,784.67457,0.894963,0.179713,907.055542,5.852661,1.767597,779.190247,5.484314,12.805481,0.29985700000000004,8.677247999999999,88.524033,0.238929563,-0.00313,-0.003457,-0.000522,1712.8803710000002
475,CookWest,46.781454475886044,-117.09049843527916,782.2904,0.835168,-4.669461,1125.3005369999998,6.681953,0.839867,779.730164,2.5602419999999997,15.184265,0.144284,4.7229339999999995,80.311081,0.180690498,-0.00286,0.003322,0.000273,1713.589111
476,CookWest,46.78128146420228,-117.09030217535367,781.88775,0.814239,-0.05948099999999999,777.66156,6.519336,0.5969720000000001,779.360779,2.5269779999999997,14.926697,0.144782,3.843154,68.75943000000001,0.110109272,0.0033380000000000003,-0.002673,-0.00017900000000000001,1703.9749760000002
477,CookWest,46.78119766546157,-117.08974430627022,779.54296,0.815078,-11.674309,9884.555664,10.261828999999999,1.3155860000000001,779.049744,0.493225,16.177246,0.029587000000000002,3.951424,201.26568600000002,0.99420156,-0.004442,-0.114817,-0.007912,1799.8883059999998
478,CookWest,46.781329441262834,-117.08941115294651,781.4917,0.7506550000000001,-1.63305,873.9049679999999,6.278265,0.969943,779.217896,2.273804,14.044433999999999,0.13934100000000002,5.487677,248.88313300000002,0.889213989,0.000421,0.013985,0.0013369999999999999,1764.461304
479,CookWest,46.781328537755456,-117.08897186645606,786.34942,0.697128,4.333371,352.029053,4.674641,1.9594369999999999,779.0500490000001,7.299377000000001,8.675537,0.456927,10.889332000000001,257.776215,0.83601403,-0.003853,-0.008669,-0.001638,1751.543213
480,CookWest,46.781259842963124,-117.08850497191358,790.40366,0.8509329999999999,18.674576000000002,143.056931,4.170228,0.676718,778.883423,11.520264,4.334229,0.726625,5.718215,186.031708,0.956885205,0.0013130000000000001,0.095315,0.009497,1836.4542239999998
481,CookWest,46.781375348841,-117.08812605662439,788.51952,0.927298,7.183066,226.864075,4.370883999999999,1.512903,778.83844,9.681091,6.084351,0.61407,9.535426,101.200294,0.33886958100000003,0.0033280000000000002,0.039494,0.006543000000000001,1749.597656
482,CookWest,46.78134520752406,-117.08761991583214,779.67841,0.919475,2.660244,413.321259,4.645352,1.7666680000000001,778.14386,1.534546,14.679993,0.09464,10.198117,90.763779,0.255794299,-0.008443,0.005364,0.00095,1712.91394
483,CookWest,46.781359397144044,-117.08719480339585,778.20717,0.814959,-15.588865,468.716492,5.891572,0.631261,778.116516,0.090637,16.110352,0.005595,4.337658,203.981781,0.997244303,-0.0034990000000000004,0.034908999999999996,0.00264,1804.76062
484,CookWest,46.78160434050968,-117.09196264523098,801.1381299999999,0.9472809999999999,1.9032830000000003,477.68444800000003,5.050639,1.905575,779.491577,21.646545,0.9678959999999999,0.9572,10.161287,108.999702,0.40459295,0.004547,0.000101,1.8e-05,1775.390259
485,CookWest,46.78168051845567,-117.09158110596657,794.5263,0.9843430000000001,-0.428979,767.6466059999999,5.312755999999999,2.7318740000000004,779.690918,14.835388,6.609192,0.691801,12.495695,108.523247,0.400514837,-0.0037479999999999996,-0.003933,-0.000851,1774.788574
486,CookWest,46.78162051747884,-117.09139289748744,792.65275,0.960413,-0.9646790000000001,770.924072,5.463547,2.2776099999999997,779.736816,12.915955,7.928101,0.6196470000000001,10.835836,110.86950700000001,0.420658225,-0.002116,0.013116999999999998,0.002466,1781.046509
487,CookWest,46.78167155900375,-117.09086415059848,785.57648,0.893007,-2.847458,888.9849849999999,5.763415,1.921809,779.947021,5.629455999999999,13.313354,0.297182,9.287861,83.321404,0.201337207,-0.003432,-0.006004,-0.0009689999999999999,1694.2441410000001
488,CookWest,46.781647367233305,-117.09040295280867,782.02959,0.8236450000000001,-15.866620000000001,8436.762695,10.043904,0.61861,780.12146,1.9081419999999998,15.581238,0.10910299999999999,2.459108,162.532288,0.83800279,-0.002431,-0.09765900000000001,-0.00419,1776.464111
489,CookWest,46.781715943715014,-117.09016725711395,782.55288,0.802021,-5.962494,2620.529785,8.471117,0.826154,780.330444,2.222412,14.969482000000001,0.129271,3.6789669999999997,211.756546,0.999765048,-0.0032409999999999995,-0.089536,-0.005745,1789.237549
490,CookWest,46.78170632736652,-117.0898727298922,785.2916700000001,0.8039850000000001,-0.806316,189.442001,4.58654,0.48166000000000003,780.354919,4.936768,11.487244,0.300582,4.310464,212.764069,0.999418288,0.00267,0.109548,0.008234,1799.2905269999999
491,CookWest,46.78150846683477,-117.08918784675112,783.83251,0.71006,-1.8277860000000001,485.39892599999996,5.486991000000001,1.1198139999999999,779.56488,4.267639,11.630127,0.268443,6.714202,267.70047,0.7671727079999999,-0.002151,0.007134000000000001,0.000834,1728.655762
492,CookWest,46.781587318018794,-117.08911841066075,783.83687,0.715939,-2.905597,748.06897,5.9518889999999995,1.171329,779.768066,4.068787,11.730957,0.257522,6.502255,265.419769,0.7837798509999999,-0.0043549999999999995,-0.017125,-0.001939,1733.9744870000002
493,CookWest,46.78169711920926,-117.0886778559022,791.6136700000001,0.6983659999999999,26.367157000000002,138.238373,3.837078,0.986041,779.680542,11.933105,3.5385129999999996,0.7712899999999999,7.689367999999999,268.51498399999997,0.761137782,0.011035,0.018088,0.00242,1725.5526120000002
494,CookWest,46.781607373763045,-117.08819498002055,790.42654,0.905558,8.473237,196.391876,3.945526,1.439691,779.2787480000001,11.147766,4.380676,0.717893,9.764859,86.59434499999999,0.224718432,0.007244,0.018686,0.003169,1702.395752
495,CookWest,46.781624777328595,-117.0878944733672,781.98948,0.9207190000000001,3.123616,493.795105,4.741902,2.933919,779.203796,2.7857060000000002,12.721313,0.179642,14.159932999999999,72.687912,0.132471173,-0.007546,-0.001562,-0.00038199999999999996,1607.600342
496,CookWest,46.781644268853974,-117.08731317534868,780.2964900000001,0.797926,-12.966917,323.345459,4.69296,1.283185,778.982056,1.314453,14.246642999999999,0.08447,8.178823,224.01954700000002,0.985106568,-0.0019329999999999998,0.017502,0.00249,1829.918213
497,CookWest,46.7816736398753,-117.08686674682639,781.8209400000001,0.8901870000000001,6.205503,248.480011,4.877057,0.907251,779.183777,2.637146,12.624450999999999,0.172796,6.328437999999999,154.371521,0.782278405,-0.000897,0.040205,0.004432,1834.3582760000002
498,CookWest,46.78198452917143,-117.09217383228855,809.47769,0.9447629999999999,3.4405059999999996,220.936462,4.113739,1.529112,779.714233,29.763428,0.0,1.0,9.940653,109.915947,0.41245364799999995,0.005935,0.055666999999999994,0.009609999999999999,1778.4951170000002
499,CookWest,46.78195705546466,-117.09174120451479,801.46638,1.011671,0.692315,365.07266200000004,4.008849,3.237949,779.815979,21.650391,2.674927,0.890035,16.71434,91.203102,0.259146885,-0.0007610000000000001,0.016502,0.004746,1682.114014
500,CookWest,46.78180476467552,-117.09142230109387,793.3919999999999,0.9603700000000001,-0.851951,551.7082519999999,4.680398,2.568685,779.9219969999999,13.470032000000002,7.9304809999999994,0.629426,13.053598,91.379807,0.26049937,-0.0009279999999999999,0.009056,0.002045,1702.942017
501,CookWest,46.781769310588984,-117.09103854395742,787.07031,0.907723,-2.692582,909.950928,5.668080000000001,2.24263,780.019165,7.051147,12.486694,0.36089699999999997,10.433363,83.590912,0.20322672600000002,-0.003972,-0.009726,-0.001761,1687.570068
502,CookWest,46.78189574428813,-117.0903395639079,784.19526,0.8751530000000001,-8.695364,1349.045532,6.627708999999999,1.179841,780.6384889999999,3.5567629999999997,13.952759,0.20313299999999998,5.969484,166.956802,0.865419651,-0.0017219999999999998,-0.01013,-0.0010539999999999998,1836.0994870000002
503,CookWest,46.78175053715973,-117.09019878617954,782.55288,0.802021,-5.962494,2620.529785,8.471117,0.826154,780.330444,2.222412,14.969482000000001,0.129271,3.6789669999999997,211.756546,0.999765048,-0.0032409999999999995,-0.089536,-0.005745,1789.237549
504,CookWest,46.78196420118482,-117.08985199042286,786.70222,0.815138,-0.979239,236.60762000000003,4.779577,0.9561370000000001,780.735413,5.966797,10.360352,0.365452,6.640324000000001,213.289566,0.999176141,-0.001006,0.035029000000000005,0.004051,1830.203369
505,CookWest,46.781742753826,-117.08946542909544,784.29715,0.867025,-4.450064,897.9057619999999,6.310523,0.9687469999999999,780.2648929999999,4.032287999999999,11.844055,0.253981,5.459425,167.40240500000002,0.868062749,-0.001538,-0.040661,-0.003868,1829.194336
506,CookWest,46.781854562375365,-117.08881407120872,789.87962,0.696767,26.136303,175.90661599999999,4.195611,1.300704,780.0780639999999,9.801575,5.577148,0.637346,8.821895,263.954987,0.794210327,0.00417,-0.009947,-0.001525,1735.0610350000002
507,CookWest,46.78186025142106,-117.08856228231915,791.34914,0.754471,9.634274000000001,119.35479699999999,3.5077550000000004,0.970499,779.913025,11.436096000000001,3.8782349999999997,0.746758,7.950797000000001,28.166069,0.000256108,0.014861000000000001,0.060489,0.008367,1586.8376460000002
508,CookWest,46.78176510911113,-117.08818441321966,786.5617900000001,0.9195260000000001,3.3913279999999997,307.008057,4.07561,3.3595099999999998,779.542053,7.019714,8.336547999999999,0.457124,16.982712,64.833344,0.08959153199999999,0.00031800000000000003,0.011687999999999999,0.003414,1536.21582
509,CookWest,46.78182759909397,-117.08783842695564,780.78327,0.8713989999999999,3.6527089999999998,485.790161,5.186419,1.6451080000000002,779.584961,1.1983030000000001,14.087829999999999,0.07839199999999999,9.041633000000001,74.406746,0.14280485199999998,-0.008887,0.003496,0.000549,1665.996216
510,CookWest,46.782000534932735,-117.0872912852,784.17582,0.7146020000000001,4.350842,179.812042,4.135551,1.449475,779.6770019999999,4.49884,10.692017,0.296154,9.562654,254.62855499999998,0.85583801,0.006572,0.028887,0.004799,1761.982666
511,CookWest,46.78187605284492,-117.08696567360309,784.13347,0.8626719999999999,11.111972,178.449982,4.837599,0.58326,779.413818,4.719666,10.47937,0.31052399999999997,4.736475,156.61321999999998,0.7982050479999999,0.002092,0.051245000000000006,0.004231,1812.8920899999998
512,CookWest,46.78226003412531,-117.09235215987555,812.67431,0.9798530000000001,8.504633,227.780121,4.060733,2.243096,779.78833,32.885985999999995,0.0,1.0,12.951845,101.377037,0.340330435,0.006554000000000001,0.01245,0.002791,1747.530518
513,CookWest,46.78203206705286,-117.09218593671807,809.47769,0.9447629999999999,3.4405059999999996,220.936462,4.113739,1.529112,779.714233,29.763428,0.0,1.0,9.940653,109.915947,0.41245364799999995,0.005935,0.055666999999999994,0.009609999999999999,1778.4951170000002
514,CookWest,46.78207748119291,-117.09154750693347,795.63173,0.977783,0.26069000000000003,1099.035767,5.62234,3.1195009999999996,780.072693,15.559021,7.211548,0.683295,13.105531,99.070183,0.321387942,-0.002869,-0.028838,-0.006539,1734.6632079999997
515,CookWest,46.782255877366985,-117.09114420887659,792.5833200000001,0.904494,2.3731430000000002,708.553345,6.078608999999999,1.295896,780.499817,12.083496,8.589478,0.584507,6.839784,139.15007,0.664021776,-0.000151,-0.025925999999999998,-0.003088,1820.924805
516,CookWest,46.78206401351687,-117.09091159344996,788.91537,0.9338690000000001,-0.335537,848.097778,5.7378860000000005,1.852511,780.5624389999999,8.352905,11.064209,0.430183,9.09305,157.163193,0.8020436479999999,-0.000356,0.002431,0.000384,1873.387329
517,CookWest,46.78205777332398,-117.09053923037186,785.6221,0.9036690000000001,-8.819167,833.730713,5.92574,1.422173,780.721008,4.9010620000000005,13.022461,0.273443,7.429028999999999,160.616928,0.825499258,-0.002303,-0.013212999999999999,-0.0017079999999999999,1854.3574219999998
518,CookWest,46.78201096630169,-117.09012839403499,785.70852,0.819882,0.043936,683.4718019999999,5.867806,1.608562,780.8875730000001,4.8209230000000005,12.010986,0.286416,8.129992999999999,214.809082,0.9982397909999999,-0.003098,-0.033131,-0.004685,1845.3530269999999
519,CookWest,46.782123415119024,-117.08966793415641,789.08824,0.8523290000000001,0.605276,149.235687,4.283517,0.49911099999999997,781.0742190000001,8.014038000000001,7.993835000000001,0.500631,4.5961620000000005,169.671402,0.881172702,0.001187,0.090318,0.007237,1816.7940670000003
520,CookWest,46.78220414641796,-117.08918032957698,789.44632,0.745609,-0.04515,101.811539,4.381996,0.189942,780.969666,8.476685,6.903809,0.551132,2.381164,331.426666,0.239296587,0.008621,0.261125,0.010849,1694.0922850000002
521,CookWest,46.782051448809845,-117.08885871269344,789.55044,0.772572,16.618069000000002,109.54358700000002,5.296607,0.077673,780.470093,9.080322,6.254395,0.5921420000000001,1.161023,264.721375,0.788776556,0.008102,0.356454,0.007223,1737.25
522,CookWest,46.7821334736686,-117.08847637922064,784.60103,0.771479,1.1830129999999999,352.042786,4.267764,3.232138,780.29071,4.310303,10.920776,0.282994,16.118294,33.966721,0.001197801,-0.005111999999999999,-0.00134,-0.00037200000000000004,1423.006592
523,CookWest,46.78218580636539,-117.08826392744817,780.86817,0.7789699999999999,0.734625,629.346008,6.3654589999999995,0.7509779999999999,780.193726,0.674438,14.571228,0.044238,4.572301,38.090610999999996,0.004976633,-0.008631,-0.006336,-0.000505,1658.392334
524,CookWest,46.78218403036934,-117.08763837648024,780.8783400000001,0.728703,-1.790075,567.5205080000001,5.753247,1.00325,779.915283,0.963074,14.261719,0.06325700000000001,6.020607,260.277252,0.81953662,-0.006651000000000001,-0.013113,-0.001375,1744.5732420000002
525,CookWest,46.78207364542532,-117.08723949853936,785.65868,0.743744,3.000726,100.0,3.881043,0.300608,779.7487179999999,5.909973,9.265747,0.389436,3.457667,269.93219,0.750512299,0.013125,0.071505,0.004313,1732.486084
526,CookWest,46.782504616687795,-117.09265001388349,817.4632,0.793374,57.719581999999996,100.0,5.347751000000001,0.044761,779.7212519999999,37.741943,0.0,1.0,0.798502,190.42103600000002,0.971090275,0.016599000000000003,0.5979760000000001,0.008333,1752.4073489999998
527,CookWest,46.78246479627757,-117.09193275437386,804.86545,0.969511,3.1383389999999998,377.06170699999996,4.231577,2.588598,780.02887,24.836609,1.20166,0.95385,13.940169000000001,90.058746,0.250444104,-0.0017760000000000002,0.019913999999999998,0.004797,1693.1235350000002
528,CookWest,46.78228160093,-117.09157977722428,797.17218,0.980991,0.881028,740.003235,5.312005999999999,2.593645,780.185608,16.986572,5.922852,0.741467,12.067998,111.216141,0.423646284,-0.0016989999999999998,0.0056689999999999996,0.001185,1784.062256
529,CookWest,46.78236534155454,-117.09139776619608,795.99332,0.9430620000000001,2.7084099999999998,552.478027,5.180636,2.0003990000000003,780.329468,15.663879000000001,6.410705999999999,0.709589,10.316357,103.842712,0.36086241799999996,-0.0012779999999999998,0.025308,0.0045320000000000004,1757.4288329999997
